review_date,parent_asin,main_category,store,rating,sentiment_score,bert_label,bert_score,helpful_vote,verified_purchase
2019-03-24 08:11:31.006,B00UVSJU4S,All Electronics,BlueRigger,5.0,-0.3412,POSITIVE,0.9991639852523804,0,True
2019-03-24 08:11:05.258,B075KP9XHS,Computers,BlueRigger,5.0,-0.3412,POSITIVE,0.999110758304596,0,True
2019-03-24 08:05:48.274,B00O1RTQJE,Computers,Amazon Basics,5.0,0.9097,POSITIVE,0.998737633228302,0,True
2019-03-24 08:00:49.880,B01KBEOL5E,All Electronics,Amazon Basics,5.0,-0.128,NEGATIVE,0.9597991108894348,0,True
2019-01-29 06:21:42.190,B07CDWFDS4,All Electronics,LG,5.0,0.848,POSITIVE,0.9491431713104248,1,True
2019-01-29 06:13:30.376,B06XNZDYH4,Home Audio & Theater,SAMSUNG,5.0,0.0516,POSITIVE,0.9954299926757812,1,True
2018-12-27 18:44:24.263,B01MTF2Z37,Amazon Devices,Amazon,5.0,0.7789,NEGATIVE,0.5269756317138672,0,True
2018-12-27 18:39:15.169,B076B1ZYNQ,Computers,Fintie,3.0,0.5647,NEGATIVE,0.8212199211120605,1,True
2017-07-29 04:51:47.441,B08KZ1TZYB,Amazon Devices,SanDisk,4.0,0.7506,POSITIVE,0.9997870326042176,0,True
2017-07-29 04:42:58.389,B07P374FF3,Amazon Devices,Amazon,5.0,0.8462,POSITIVE,0.9997277855873108,0,True
2016-05-31 08:35:36.000,B00X3TUHWG,All Electronics,TCL,5.0,0.7906,NEGATIVE,0.9872434735298156,1,True
2016-04-28 07:21:37.000,B073DKQGNF,Computers,OWC,5.0,0.9498,NEGATIVE,0.6374024748802185,1,True
2022-09-02 00:22:13.149,B0BK6PF1RH,All Electronics,Roku,3.0,0.9356,NEGATIVE,0.9910225868225098,1,True
2022-08-01 17:38:27.096,B07MJPGPQP,All Electronics,BESTEK,5.0,0.836,POSITIVE,0.9997648596763612,0,True
2019-11-15 06:45:01.250,B07WVZ1CXS,All Electronics,TORRAS,5.0,0.8516,POSITIVE,0.9998364448547364,0,True
2018-07-30 21:29:36.909,B086WQMSQD,,High Sierra,5.0,0.7351,POSITIVE,0.9983475208282472,0,True
2022-10-28 20:20:28.684,B09W9NXRN3,Cell Phones & Accessories,OIITH,5.0,0.0,POSITIVE,0.5540251135826111,0,True
2022-08-29 15:05:23.697,B0C2J8WM2V,Amazon Home,Egofine,5.0,0.4404,POSITIVE,0.9998350143432616,0,True
2022-08-29 14:35:35.497,B01MQQJPR2,Automotive,AntennaMastsRus,5.0,0.2732,POSITIVE,0.9997771382331848,0,True
2016-06-17 06:18:29.000,B097NPQMYH,All Electronics,Kingston,5.0,0.9258,POSITIVE,0.9927005171775818,0,False
2016-06-17 06:15:40.000,B0BNPCDBNF,Computers,SanDisk,1.0,0.9152,POSITIVE,0.9203381538391112,0,True
2015-10-24 19:36:44.000,B08Q2D3XR1,All Electronics,Panasonic,5.0,0.3612,NEGATIVE,0.998306393623352,0,True
2022-05-15 18:47:54.683,B09BDX2C9X,Home Audio & Theater,SanDisk,2.0,-0.4753,NEGATIVE,0.99978107213974,0,True
2022-04-07 18:33:11.461,B0B1VT35CN,Computers,A-Tech,5.0,0.7178,NEGATIVE,0.8314238786697388,1,True
2020-07-05 19:06:29.161,B076M6LZFW,All Electronics,Vinabty,5.0,0.1511,POSITIVE,0.9992185831069946,0,True
2014-01-10 19:33:42.000,B07532HKWG,All Electronics,BlueRigger,5.0,0.9401,POSITIVE,0.9934430122375488,0,True
2014-01-10 19:31:09.000,B00UVSJU4S,All Electronics,BlueRigger,5.0,0.9311,POSITIVE,0.9998239874839784,0,True
2021-01-02 07:02:23.708,B01LEQIU96,Cell Phones & Accessories,ACdream,5.0,0.6597,POSITIVE,0.9981127977371216,0,True
2020-06-05 18:24:22.483,B01MZ0MNBY,All Electronics,QOLIXm,5.0,0.0766,POSITIVE,0.9966456294059752,0,True
2019-10-13 23:17:44.138,B07CJYMRWM,Cell Phones & Accessories,Edifier,5.0,0.4201,POSITIVE,0.998296558856964,0,True
2022-11-06 20:33:30.785,B0BL5VD1CY,Amazon Devices,Blink,4.0,0.4404,POSITIVE,0.999816119670868,0,True
2022-04-11 00:06:58.253,B091YWLSRB,All Electronics,DEWALT,5.0,0.4404,POSITIVE,0.999858856201172,0,True
2021-01-03 22:04:21.330,B0105VDCZ8,Home Audio & Theater,Bose,4.0,0.6249,POSITIVE,0.9998695850372314,0,True
2019-09-10 23:41:43.161,B075X8471B,Amazon Devices,Amazon,5.0,0.6249,POSITIVE,0.9998695850372314,0,True
2019-08-15 23:10:27.826,B07K8JJWJV,Computers,Lenovo,5.0,0.6249,POSITIVE,0.9998630285263062,0,True
2018-04-03 23:36:41.790,B00Q5EU56O,Computers,HDE,5.0,0.296,POSITIVE,0.9997851252555848,0,True
2022-05-06 03:48:16.077,B0BDF4DVXC,All Electronics,JSAUX,5.0,0.855,POSITIVE,0.9997543692588806,0,True
2014-11-18 00:29:27.000,B0BB6R89VF,All Electronics,Belkin,5.0,0.8271,POSITIVE,0.9990376234054564,0,True
2017-11-14 15:42:18.426,B0C6V4YZXN,All Electronics,Fosmon,5.0,0.4404,POSITIVE,0.999816119670868,1,True
2017-10-10 23:17:58.427,B00IKMJMTU,Amazon Home,Assurant,5.0,0.4404,POSITIVE,0.999858856201172,0,True
2021-02-07 21:57:43.170,B0B4SWZTZ1,Computers,seenda,1.0,0.3612,NEGATIVE,0.999667763710022,0,True
2020-11-13 08:11:28.530,B0744DY9SL,Computers,kayond,5.0,0.7003,POSITIVE,0.9991300702095032,1,True
2020-11-13 08:06:39.266,B07SF56FBJ,Computers,FORITO,5.0,0.8442,POSITIVE,0.9943506717681884,0,True
2019-05-24 22:01:53.335,B00FEAQ7WG,Camera & Photo,Amazon Basics,5.0,0.6597,NEGATIVE,0.9892961382865906,0,True
2018-07-30 07:13:47.385,B00B1V2FA0,All Electronics,Sleeve City,5.0,0.2732,POSITIVE,0.9998310804367064,0,True
2020-06-03 21:35:54.266,B08CKZ36N7,Computers,Kingston,1.0,-0.4753,NEGATIVE,0.9970909357070924,0,True
2020-04-08 05:28:07.954,B07PGS48N4,Computers,VIEW MAX,5.0,0.3382,POSITIVE,0.8787704110145569,1,True
2017-10-20 18:42:20.148,B01K8B8YA8,Amazon Devices,Amazon,5.0,0.8519,POSITIVE,0.9985268115997314,0,True
2022-08-04 04:08:27.782,B08NMR73JQ,Office Products,CLEVER SIGNS,1.0,0.34,NEGATIVE,0.9995170831680298,0,True
2022-06-10 05:12:23.072,B09H6D3CS5,Cell Phones & Accessories,FocuWay,3.0,0.7579,NEGATIVE,0.9987884163856506,1,True
2022-02-10 18:12:55.460,B08F6GPRH6,Amazon Devices,Blink,3.0,0.7011,NEGATIVE,0.997216820716858,0,True
2022-02-09 21:15:02.078,B0BM2YG2K7,Amazon Devices,Blink,1.0,-0.3159,NEGATIVE,0.9997723698616028,0,True
2021-09-25 21:46:34.278,B096V5SY7J,All Electronics,TYCOM,5.0,0.8934,POSITIVE,0.9997679591178894,0,True
2021-03-24 02:26:17.856,B0741X1RD4,Home Audio & Theater,Ear Shield,1.0,-0.8013,NEGATIVE,0.998950183391571,0,True
2021-03-24 02:22:30.716,B09J29MNPV,Computers,Miesherk,3.0,-0.4168,NEGATIVE,0.9997653365135192,0,True
2020-10-23 20:22:36.989,B0C33Z5X4B,All Electronics,Techkey,3.0,0.5057,NEGATIVE,0.9974851608276368,0,True
2020-08-21 00:43:21.952,B07QD3HPMB,All Electronics,ASURION,1.0,-0.8595,NEGATIVE,0.9996401071548462,11,True
2020-08-21 00:36:15.479,B00N43KM5S,Cell Phones & Accessories,Uniden,1.0,-0.6858,NEGATIVE,0.9994662404060364,0,True
2020-01-08 22:19:27.932,B07TTZMMC1,Computers,ORSEN,3.0,-0.4767,NEGATIVE,0.9969281554222108,0,True
2019-12-17 14:35:40.486,B074PXS24F,Computers,Amazon Renewed,3.0,0.0,NEGATIVE,0.981730341911316,3,True
2021-02-05 16:21:39.694,B07RXSN841,Tools & Home Improvement,OZT,5.0,0.4404,NEGATIVE,0.9441353678703308,0,True
2021-01-26 14:13:24.225,B07XF74PKZ,Industrial & Scientific,Product Trend,5.0,0.4926,POSITIVE,0.7119592428207397,0,True
2022-09-08 23:37:04.583,B09G2QNSLY,All Electronics,PINOWU,4.0,0.5927,POSITIVE,0.9925059676170348,0,False
2020-03-07 19:54:34.513,B07V5XS4MV,All Electronics,RCA,5.0,0.9834,POSITIVE,0.9996649026870728,0,True
2019-05-26 21:22:42.405,B0749PB7T2,Camera & Photo,Night Owl Security,4.0,0.991,POSITIVE,0.999363362789154,0,False
2022-12-28 16:41:35.614,B0936L2GVR,Computers,Rasalas,5.0,-0.3595,POSITIVE,0.9978183507919312,0,True
2022-09-29 20:37:53.512,B075GH83J5,Computers,Hseok,5.0,0.6476,POSITIVE,0.999504804611206,0,True
2022-09-06 22:38:40.419,B0BRXJQRNP,Industrial & Scientific,SKW,5.0,0.8356,POSITIVE,0.9990360736846924,0,True
2022-08-27 15:46:44.063,B088BNRHTG,Amazon Home,GagetElec,5.0,0.5754,NEGATIVE,0.9991552829742432,0,True
2022-05-14 18:26:46.198,B0BXDZVPQ5,Computers,LG,1.0,-0.6409,NEGATIVE,0.9993247985839844,4,True
2022-04-18 22:12:58.570,B07YKQ3Y6L,Industrial & Scientific,BOAACOUSTIC,3.0,0.0,POSITIVE,0.9861372709274292,0,True
2022-04-18 21:05:12.090,B0751S969K,Computers,Enermax,5.0,0.9173,NEGATIVE,0.7453403472900391,2,True
2022-04-18 20:41:32.344,B094QYJ8N6,Computers,PNY,5.0,-0.5983,NEGATIVE,0.9548768997192384,0,True
2022-03-07 17:19:42.160,B0BM2YG2K7,Amazon Devices,Blink,1.0,-0.4495,NEGATIVE,0.9980136156082152,0,True
2022-02-12 00:11:54.914,B092D3FBMR,Tools & Home Improvement,upHere,2.0,0.0423,NEGATIVE,0.9995294809341432,2,True
2022-02-06 16:59:05.589,B0BHCQDBJZ,Computers,Gigabyte,2.0,-0.68,NEGATIVE,0.9991231560707092,2,True
2021-10-20 23:09:46.223,B08X7KLB59,Home Audio & Theater,Audioengine,5.0,0.7696,POSITIVE,0.966041386127472,1,True
2021-10-07 22:59:45.649,B01N6SEXI5,Computers,VisionTek,4.0,0.0,NEGATIVE,0.9937052130699158,0,True
2021-10-07 22:45:06.572,B000065UQA,All Electronics,Klipsch,3.0,0.5481,NEGATIVE,0.9995556473731996,0,True
2021-09-21 23:08:57.098,B08T77F39Y,Computers,Vention,5.0,-0.4215,NEGATIVE,0.9997770190238952,0,True
2021-09-21 22:52:52.234,B084ZXSVB5,Computers,OtRainbow,5.0,0.3182,NEGATIVE,0.992760181427002,0,True
2021-09-21 22:41:59.433,B0B5ZQ433P,All Electronics,UHURU,4.0,0.4926,POSITIVE,0.9419727325439452,0,True
2021-09-21 22:40:28.208,B01N0GONP1,Home Audio & Theater,Tripp Lite,5.0,0.4404,NEGATIVE,0.6300581693649292,0,True
2021-09-19 18:21:11.599,B0BVBDXFHM,Computers,Logitech,1.0,0.0,NEGATIVE,0.9984160661697388,0,True
2021-05-23 18:34:28.057,B08S6S4LPY,Camera & Photo,Dragon Touch,1.0,0.9668,NEGATIVE,0.9996728897094728,4,True
2021-01-11 21:12:12.855,B087936S7M,All Electronics,MARBOO,3.0,0.5105,POSITIVE,0.9953475594520568,0,True
2020-10-27 18:43:29.322,B07BWFT253,Computers,Fancasee,4.0,0.4404,POSITIVE,0.7278843522071838,0,True
2020-10-13 19:38:31.557,B098DSFTQM,Computers,Corsair,5.0,-0.5983,NEGATIVE,0.6059796810150146,0,True
2020-10-13 19:37:21.176,B09XBT6DS9,Home Audio & Theater,Ultra Clarity Cables,5.0,-0.296,POSITIVE,0.9893109798431396,0,True
2020-10-07 20:16:56.547,B00V6QA65G,Industrial & Scientific,Cable Matters,4.0,0.0,NEGATIVE,0.9995738863945008,0,True
2020-10-07 20:10:33.338,B00H4X11RM,Tools & Home Improvement,uxcell,4.0,0.4404,POSITIVE,0.9998432397842408,0,True
2020-10-02 18:08:09.115,B0B9T8JKPD,Computers,Noctua,5.0,0.4215,POSITIVE,0.9998700618743896,0,True
2020-10-02 18:05:58.321,B09FTC3WDB,Computers,upHere,5.0,0.0,POSITIVE,0.9683388471603394,0,True
2020-10-02 18:03:27.852,B0749BRLXW,Computers,HONBAY,5.0,0.1779,NEGATIVE,0.9937984347343444,1,True
2020-09-15 10:48:30.428,B0C556BW5M,All Electronics,Rioddas,3.0,0.636,POSITIVE,0.9892483353614808,0,True
2020-07-26 15:35:33.097,B0C1BKFZ5P,Industrial & Scientific,AINOPE,5.0,0.1749,NEGATIVE,0.8017553091049194,0,True
2020-01-16 16:29:42.326,B07WW1XR59,Home Audio & Theater,Tripp Lite,5.0,0.2263,NEGATIVE,0.998809576034546,0,True
2020-01-16 16:19:57.054,B07RR1FQQ4,Computers,G.Skill,5.0,0.7959,POSITIVE,0.9816615581512452,1,True
2020-01-16 16:15:47.462,B0B8GXFPS9,Computers,Seagate,5.0,0.4404,POSITIVE,0.9994937181472778,1,True
2020-01-16 16:14:09.524,B08RNNF624,Computers,Gigabyte,5.0,0.4404,NEGATIVE,0.980670690536499,0,True
2020-01-16 16:13:11.890,B08RNNF624,Computers,Gigabyte,5.0,0.4404,NEGATIVE,0.9553062319755554,1,True
2019-12-17 18:29:39.885,B07VPQCSYR,All Electronics,MONSTINA,5.0,0.8413,POSITIVE,0.9851430058479308,0,True
2019-11-13 17:28:44.720,B01BPF2L0U,Computers,AMD,5.0,-0.5574,POSITIVE,0.9745817184448242,0,True
2019-11-13 17:26:39.183,B071R715MZ,Computers,SAMSUNG,5.0,-0.4157,NEGATIVE,0.645625114440918,0,True
2019-11-13 17:25:35.243,B0BGQD8K3N,Computers,SanDisk,5.0,0.0,POSITIVE,0.9911802411079408,0,True
2019-11-13 17:23:06.529,B01FD8YJB4,Computers,Inateck,5.0,0.6249,POSITIVE,0.9986483454704284,0,True
2019-11-06 17:39:53.154,B08KG14KCT,Computers,SAMSUNG,1.0,-0.5972,NEGATIVE,0.9995965361595154,2,True
2019-08-02 17:34:51.572,B08DJVJN1V,Computers,SP Silicon Power,5.0,0.4151,POSITIVE,0.9928227066993712,0,True
2019-08-02 17:22:04.533,B01EMNIFQQ,Cell Phones & Accessories,Cellet,1.0,-0.2235,NEGATIVE,0.9997709393501282,0,True
2019-03-13 16:37:32.562,B07FCHTPJ4,All Electronics,TECKNET,5.0,0.0,NEGATIVE,0.96660578250885,0,True
2018-07-22 17:40:44.192,B07Z67LQBL,All Electronics,SKW,5.0,0.6705,POSITIVE,0.9998492002487184,0,True
2015-03-09 18:18:10.000,B004TL8ZXA,Computers,Delta,5.0,0.0,POSITIVE,0.99983549118042,0,True
2022-12-03 18:14:05.137,B0B88QC91F,All Electronics,COMPLY,4.0,0.4012,POSITIVE,0.9866482615470886,2,True
2022-09-25 12:59:13.101,B09MF98SXB,All Electronics,COMPLY,2.0,0.6502,NEGATIVE,0.99946266412735,0,True
2022-05-02 17:35:04.251,B08Z2JQC6N,Amazon Devices,Amazon,2.0,0.3716,NEGATIVE,0.978943169116974,0,False
2018-03-16 00:18:47.072,B075KZTN4J,Amazon Devices,Amazon,5.0,0.8225,POSITIVE,0.9991243481636048,0,True
2015-02-27 23:26:25.000,B001F42MKG,All Electronics,Logitech,5.0,0.9776,POSITIVE,0.93964284658432,0,True
2011-03-02 18:05:24.000,B00385VWKG,Computers,AVS GEAR,3.0,0.9456,NEGATIVE,0.9767491817474364,9,True
2023-01-07 20:58:58.434,B0C8SBPY3V,All Electronics,XGATML,5.0,0.765,POSITIVE,0.9995417594909668,0,True
2022-12-18 23:35:37.901,B085H9ZQLJ,All Electronics,TENMOS,5.0,0.854,POSITIVE,0.999852180480957,0,True
2022-12-02 15:30:16.288,B07QY1THYV,Home Audio & Theater,Amazon Renewed,5.0,0.836,POSITIVE,0.9998804330825806,0,True
2022-11-01 18:28:19.678,B08KZYMNJC,Cell Phones & Accessories,Amazon Renewed,5.0,0.5518,POSITIVE,0.999880075454712,0,True
2017-01-13 22:38:42.000,B01EV3DW5Q,All Electronics,HOLSEM,5.0,0.5719,POSITIVE,0.9998406171798706,0,True
2016-12-23 22:48:00.000,B014FCR9PC,Cell Phones & Accessories,Cambond,5.0,0.4404,POSITIVE,0.9998339414596558,0,True
2022-06-15 03:40:41.600,B0BGNG1294,Home Audio & Theater,Amazon Basics,5.0,0.0,NEGATIVE,0.925155222415924,0,True
2018-12-09 21:08:59.577,B07WW6CDK3,All Electronics,SiriusXM,5.0,0.2023,NEGATIVE,0.7700998783111572,0,True
2018-12-09 21:05:43.328,B00A7BJC4C,Home Audio & Theater,GE home electrical,5.0,0.2732,POSITIVE,0.9998486042022704,0,True
2018-12-09 20:50:37.390,B07R1LJ492,Amazon Home,STEREN,5.0,0.4404,POSITIVE,0.9998600482940674,0,True
2018-12-09 20:45:06.071,B089PMMT1X,Computers,Western Digital,4.0,0.4404,NEGATIVE,0.9839336276054382,0,True
2022-04-30 17:17:34.515,B07C4V12CF,Computers,SCOVEE,1.0,0.0,NEGATIVE,0.9973867535591124,0,True
2018-09-02 17:03:09.914,B07BMJH2XF,Computers,Monoprice,4.0,0.7043,POSITIVE,0.9915406107902528,0,True
2020-11-04 00:44:01.604,B08JQ42WFN,All Electronics,AkoaDa,5.0,0.0,NEGATIVE,0.9520915150642396,0,True
2022-07-30 07:58:05.301,B07GZM4B3S,Cell Phones & Accessories,Langsdom,3.0,-0.9359,NEGATIVE,0.9990311861038208,0,True
2014-09-23 03:21:03.000,B00ABXP8AS,Computers,SANOXY,5.0,0.7256,NEGATIVE,0.8103604316711426,0,False
2013-08-03 16:58:31.000,B008FJW5RE,Computers,5 Star,5.0,-0.0076,POSITIVE,0.881760835647583,0,True
2022-12-02 17:40:43.387,B09FZDPHKX,Computers,HKDGYHON,5.0,0.7906,POSITIVE,0.9993044137954712,0,True
2020-04-18 01:33:31.046,B0BN7FDPBY,Health & Personal Care,Maxell,5.0,0.6213,POSITIVE,0.9998399019241332,0,True
2020-01-05 02:26:18.186,B08KRC18S8,Cell Phones & Accessories,SAMSUNG,3.0,-0.5423,NEGATIVE,0.9983664155006408,0,True
2019-10-24 13:46:55.243,B08CLNX58K,Computers,SanDisk,5.0,0.6249,POSITIVE,0.9024593830108644,0,True
2019-08-22 15:01:45.353,B07KSPDR2K,Home Audio & Theater,Bose,5.0,0.7717,POSITIVE,0.9998594522476196,0,True
2019-06-03 09:17:50.820,B071R715MZ,Computers,SAMSUNG,5.0,0.0,NEGATIVE,0.9991933703422546,0,True
2019-05-29 17:29:52.743,B07L5F83PH,Camera & Photo,LUITON,5.0,0.6249,POSITIVE,0.9993166923522948,1,True
2009-11-13 03:17:57.000,B002JIKIV2,Car Electronics,SiriusXM,5.0,0.0,NEGATIVE,0.98810076713562,2,True
2020-06-08 02:20:38.595,B07YDXW59B,Tools & Home Improvement,Owl Tools,5.0,0.5563,POSITIVE,0.9998706579208374,0,True
2020-06-08 02:15:19.379,B0BRT3SCLX,All Electronics,NETGEAR,5.0,0.0,NEGATIVE,0.982814073562622,0,True
2014-12-13 14:20:26.000,B004Q86ONO,Industrial & Scientific,AGPTEK,4.0,0.6775,NEGATIVE,0.9850717782974244,0,True
2022-05-09 16:35:56.975,B0BTT1Z16D,Computers,Anker,3.0,0.3818,NEGATIVE,0.9993890523910522,0,True
2021-12-04 18:52:08.664,B0BVVD9J1X,Home Audio & Theater,Lsnisni,5.0,0.9245,NEGATIVE,0.997937560081482,2,True
2021-03-26 16:18:56.341,B08XNCHTCY,All Electronics,TOZO,4.0,0.9828,NEGATIVE,0.9858664870262146,1,True
2020-12-13 19:09:50.340,B07XXVVNDB,Home Audio & Theater,Cuwada,4.0,0.8906,NEGATIVE,0.9971274733543396,18,True
2020-06-24 17:17:57.577,B09XVWK6RT,Cell Phones & Accessories,Amazfit,3.0,0.9574,NEGATIVE,0.989362895488739,4,True
2020-01-15 21:27:32.420,B09ZMLX5DB,Computers,Cooler Master,4.0,0.9728,NEGATIVE,0.994130790233612,0,False
2019-12-28 18:07:14.896,B08BC9KH3D,Camera & Photo,BONFOTO,4.0,0.9393,POSITIVE,0.9953386783599854,0,True
2019-07-10 19:48:46.927,B07DG833MZ,Car Electronics,Arcshell,3.0,0.9425,NEGATIVE,0.994109869003296,1,True
2018-11-19 19:15:14.826,B0757LPFQY,All Electronics,YDYBZB,5.0,0.9382,NEGATIVE,0.9893971681594848,1,True
2018-11-19 19:11:17.234,B00Z04BXP2,Computers,Speck,1.0,-0.25,NEGATIVE,0.9995217323303224,0,True
2018-11-19 18:42:32.279,B01HUURAY6,All Electronics,SEYMAC,3.0,0.4404,NEGATIVE,0.9984775185585022,0,True
2016-03-09 17:50:48.000,B002WQI2U0,Computers,PWR+,3.0,-0.3087,NEGATIVE,0.9966946840286256,0,True
2016-03-09 17:47:43.000,B00I6CVS1O,Computers,Premiertek,2.0,0.4641,NEGATIVE,0.9900907278060912,0,True
2021-05-11 20:57:25.144,B0BJKGH183,All Electronics,One Beat,5.0,0.3612,POSITIVE,0.9826902747154236,0,True
2020-10-16 13:00:54.121,B0BSTPV9HY,Tools & Home Improvement,Energizer,5.0,0.6249,POSITIVE,0.9992567896842957,0,True
2020-04-18 09:07:01.428,B07VS5LKFS,Computers,ELECROW,5.0,-0.0657,POSITIVE,0.969119906425476,1,True
2020-04-12 15:21:45.235,B09BYNN4FD,All Electronics,MEE audio,2.0,-0.5859,NEGATIVE,0.998946487903595,0,True
2019-07-07 19:43:57.086,B07K8GGX48,All Electronics,VILTROX,5.0,0.9701,POSITIVE,0.9963580965995787,5,True
2019-03-09 20:05:07.168,B07FMTCCG5,Computers,YMDK,5.0,-0.5242,NEGATIVE,0.8596263527870178,1,True
2020-08-29 15:14:55.377,B088TX1XZ6,All Electronics,Taosings,5.0,0.9749,POSITIVE,0.9995771050453186,0,True
2020-03-30 06:51:50.837,B07VW79ZSP,Computers,iClever,5.0,0.8784,POSITIVE,0.9996711015701294,0,True
2020-02-06 00:06:27.085,B07WD26RBC,Cell Phones & Accessories,Atill,5.0,0.7256,POSITIVE,0.9998496770858764,0,True
2020-02-05 23:58:27.274,B07KZGM9LS,Home Audio & Theater,VIOFO,5.0,0.8829,POSITIVE,0.99939227104187,0,True
2019-03-23 13:29:19.105,B0BXHRKD7R,,High Sierra,5.0,0.8881,POSITIVE,0.9998893737792968,0,True
2022-01-15 22:48:02.612,B0BMQN7L6B,All Electronics,Victrola,2.0,0.9231,NEGATIVE,0.9977585077285768,0,True
2021-04-25 01:33:39.859,B07H91KX44,Computers,iLeadon,2.0,0.6901,POSITIVE,0.8498691320419312,0,True
2021-02-14 22:34:09.609,B08K372XQ5,All Electronics,Accell,3.0,-0.5346,NEGATIVE,0.9972742199897766,1,True
2020-04-06 19:08:37.813,B07J2FGZSM,Amazon Devices,Amazon,4.0,0.9014,POSITIVE,0.7585120797157288,0,True
2016-02-14 17:02:22.000,B073RHYXD1,Computers,WALNEW,3.0,0.3679,NEGATIVE,0.9827160835266112,0,True
2016-01-10 19:05:28.000,B01195G5FS,Cell Phones & Accessories,SAMSUNG,4.0,0.8257,POSITIVE,0.6094425320625305,0,False
2023-01-11 04:03:44.030,B07V9P47CX,Amazon Devices,,4.0,0.7004,NEGATIVE,0.999796450138092,0,False
2021-06-04 06:33:33.173,B07F7W9V3Z,Home Audio & Theater,HIFIMAN,5.0,0.5719,POSITIVE,0.99984610080719,0,True
2022-10-12 01:07:46.129,B07TRQ9JSH,Home Audio & Theater,JBL,5.0,0.9607,POSITIVE,0.9998207688331604,2,True
2015-09-25 18:43:25.000,B00OKUB0UU,Computers,rooCASE,5.0,0.9255,POSITIVE,0.9933638572692872,0,True
2012-06-21 20:01:01.000,B004TU3SIS,Computers,rooCASE,5.0,0.9827,NEGATIVE,0.6481356024742126,1,False
2013-10-07 21:59:03.000,B007R9RUPU,Computers,Kinivo,5.0,0.9748,POSITIVE,0.8468497395515442,0,True
2013-02-03 21:08:20.000,B00WUGCC5S,Home Audio & Theater,Memorex,4.0,0.7868,POSITIVE,0.9994587302207948,2,True
2021-10-26 21:15:34.332,B08N1F632S,Computers,SUNTAIHO,1.0,0.9393,NEGATIVE,0.9993370175361632,4,True
2021-06-09 22:51:29.057,B08MV7M34D,Computers,KGC,5.0,0.7574,POSITIVE,0.9997227787971495,0,True
2020-08-23 20:34:27.426,B07KG7BLFD,All Electronics,MOSISO,1.0,0.3794,NEGATIVE,0.9997132420539856,0,True
2020-04-25 17:28:33.428,B08W5DVNTN,Computers,IBENZER,1.0,0.4939,NEGATIVE,0.9990530610084534,9,True
2020-03-05 01:56:30.092,B07KFD7QPZ,All Electronics,PERLESMITH,1.0,0.8047,NEGATIVE,0.9997056126594543,2,True
2017-11-30 00:48:26.921,B019MS59JW,Amazon Home,Jeasun,5.0,0.4019,POSITIVE,0.9822148680686952,0,True
2015-06-30 17:23:26.000,B00349OSOS,All Electronics,TRAVEL READY,5.0,0.2023,POSITIVE,0.9996106028556824,1,True
2016-08-16 15:34:02.000,B07454F4JH,Computers,Seagate,5.0,0.6114,POSITIVE,0.9998053908348083,0,True
2016-08-16 15:03:20.000,B08YB2CN2M,Computers,C2G,4.0,0.2732,POSITIVE,0.9998507499694824,1,True
2006-03-02 20:39:43.000,B081C4XWXZ,All Electronics,Microsoft,5.0,0.911,NEGATIVE,0.9985308647155762,1,True
2022-07-09 10:23:38.001,B00MWHQZX0,All Electronics,BN-LINK,5.0,0.0,POSITIVE,0.9998278617858888,0,True
2022-04-11 19:05:25.846,B08DKR85CX,All Electronics,KMC,5.0,0.0,POSITIVE,0.9998537302017212,0,True
2022-09-29 21:04:12.112,B09SB9BQ11,All Electronics,Amazon Renewed,5.0,0.0,POSITIVE,0.998429834842682,0,True
2022-04-22 23:47:34.629,B0BW543RH8,Amazon Devices,Ring,5.0,0.4927,POSITIVE,0.9998237490653992,0,True
2022-11-08 15:55:58.010,B00RXEWOAA,Computers,Chuanganzhuo,1.0,-0.6124,NEGATIVE,0.9997610449790956,0,True
2021-09-17 17:49:06.941,B07FXH4XVB,Tools & Home Improvement,lekou,4.0,0.0075,NEGATIVE,0.9964233040809632,0,True
2021-09-17 17:34:51.806,B0BZTW4NH1,Camera & Photo,SMALLRIG,5.0,0.9587,POSITIVE,0.9990869760513306,3,True
2021-02-02 13:34:48.846,B00WMM3ZC4,Computers,Logitech,3.0,0.872,POSITIVE,0.7134685516357422,4,True
2021-01-23 22:49:01.732,B0BZPJV6MG,Office Products,Freshworld,5.0,0.4133,POSITIVE,0.9974385499954224,0,True
2021-01-13 01:42:27.419,B087CV1PCC,All Electronics,1 BY ONE,3.0,0.9449,NEGATIVE,0.8718269467353821,0,True
2020-12-31 16:42:00.848,B0BBY5TGTM,All Electronics,Amazon Renewed,2.0,0.7608,NEGATIVE,0.993233859539032,4,True
2020-10-04 13:50:29.143,B07CKR1K65,Cell Phones & Accessories,Honsky,5.0,0.9423,NEGATIVE,0.9885060787200928,0,True
2020-10-03 22:47:22.296,B01G6KC15E,All Electronics,Koss,5.0,0.9165,POSITIVE,0.9989664554595948,0,True
2019-11-02 19:59:28.128,B0BWYPV5NY,Computers,SanDisk,5.0,0.7003,NEGATIVE,0.9820469617843628,0,True
2019-06-01 23:05:56.405,B09W8R65TX,Camera & Photo,Meike,4.0,0.968,POSITIVE,0.9589129686355592,1,True
2019-04-01 00:02:27.014,B07F4P3JH7,Amazon Devices,Amazon,1.0,-0.8115,NEGATIVE,0.999491810798645,0,True
